acc_y,acc_z,acc_dy,acc_dz,spd,pothole,date
0.07901,0.032471,-0.0336,-0.080139,0,0,1595200999887
0.081528,0.073105,0.002518,-0.005905,0,0,1595200999910
0.076187,0.088821,-0.005341,0.007293,0,0,1595201000003
0.083344,0.02063,0.007157,-0.055557,0,0,1595201000124
0.100937,-0.004395,0.017593,-0.087739,0,0,1595201000297
0.098877,-0.069061,-0.00206,-0.169998,0,0,1595201000400
0.099564,-0.016174,0.000687,-0.115051,0,0,1595201000440
0.101501,0.003098,0.001937,-0.096466,0,0,1595201000595
0.063492,-0.021011,-0.038009,-0.122512,0,0,1595201000706
0.107407,0.036224,0.043915,-0.027268,0,0,1595201000749
0.090866,0.04718,-0.016541,-0.060227,0,0,1595201000911
0.076584,0.043289,-0.014282,-0.047577,0,0,1595201001013
0.116028,-0.02858,0.039444,-0.105164,0,0,1595201001131
0.092041,0.029678,-0.023987,-0.08635,0,0,1595201001219
0.058441,0.057434,-0.0336,-0.034607,0,0,1595201001340
0.097595,0.028763,0.039154,-0.029678,0,0,1595201001416
0.115097,0.005432,0.017502,-0.092163,0,0,1595201001541
0.112823,-0.119736,-0.002274,-0.234833,0,0,1595201001629
0.109421,-0.007843,-0.003402,-0.120666,0,0,1595201001731
0.112732,-0.035339,0.003311,-0.14476,0,0,1595201001840
0.073685,0.144333,-0.039047,0.031601,0,0,1595201001961
0.068329,0.061813,-0.005356,-0.011872,0,0,1595201002062
0.063766,0.019241,-0.004563,-0.049088,0,0,1595201002150
0.094864,-0.148956,0.031098,-0.212722,0,0,1595201002254
0.107117,-0.120255,0.012253,-0.215119,0,0,1595201002373
0.049591,0.005554,-0.057526,-0.101563,0,0,1595201002482
0.047791,0.121552,-0.0018,0.071961,0,0,1595201002559
0.060379,0.198837,0.012588,0.151046,0,0,1595201002680
0.086945,0.176788,0.026566,0.116409,0,0,1595201002856
0.072586,0.06279,-0.014359,-0.024155,0,0,1595201002890
0.062576,-0.031708,-0.01001,-0.104294,0,0,1595201003054
0.101334,-0.154297,0.038758,-0.216873,17.110001,0,1595201003092
0.109406,-0.152405,0.008072,-0.253739,17.110001,0,1595201003267
0.113083,-0.142975,0.003677,-0.252381,17.110001,0,1595201003369
0.056732,-0.033051,-0.056351,-0.146134,17.110001,0,1595201003472
0.061646,0.008835,0.004914,-0.047897,17.110001,0,1595201003575
0.049347,0.052704,-0.012299,-0.008942,17.110001,0,1595201003677
0.074402,0.090271,0.025055,0.040924,17.110001,0,1595201003780
0.084198,0.049576,0.009796,-0.024826,17.110001,0,1595201003882
0.09346,0.039948,0.009262,-0.04425,17.110001,0,1595201003984
0.099304,0.029388,0.005844,-0.064072,17.110001,0,1595201004100
0.068787,0.010452,-0.030517,-0.088852,17.110001,0,1595201004180
0.067032,0.004623,-0.001755,-0.064164,17.110001,0,1595201004296
0.080353,-0.014465,0.013321,-0.081497,17.110001,0,1595201004394
0.05777,0.003357,-0.022583,-0.076996,17.110001,0,1595201004496
0.067169,0.058029,0.009399,0.000259,17.110001,0,1595201004612
0.074905,0.03212,0.007736,-0.035049,17.110001,0,1595201004721
0.063431,0.00293,-0.011474,-0.071975,17.110001,0,1595201004803
0.060776,-0.0168,-0.002655,-0.080231,17.110001,0,1595201004920
0.081619,-0.032074,0.020843,-0.09285,17.110001,0,1595201005012
0.080505,-0.025131,-0.001114,-0.10675,17.110001,0,1595201005121
0.052795,-0.021179,-0.02771,-0.101684,17.110001,0,1595201005240
0.053391,0.031982,0.000596,-0.020813,17.110001,0,1595201005417
0.065186,0.044281,0.011795,-0.00911,17.110001,0,1595201005540
0.067871,0.037231,0.002685,-0.027955,17.110001,0,1595201005622
0.065842,0.005478,-0.002029,-0.062393,17.110001,0,1595201005751
0.078857,0.004272,0.013015,-0.06157,17.110001,0,1595201005837
0.077118,-0.017578,-0.001739,-0.096435,17.110001,0,1595201005931
0.077728,-0.010834,0.00061,-0.087952,17.110001,0,1595201006032
0.051437,-0.003571,-0.026291,-0.081299,17.110001,0,1595201006151
0.061264,-0.01152,0.009827,-0.062957,17.110001,0,1595201006229
0.078629,-0.014847,0.017365,-0.076111,17.110001,0,1595201006331
0.077621,-0.025879,-0.001008,-0.104508,17.110001,0,1595201006441
0.053391,-0.004013,-0.02423,-0.081634,17.110001,0,1595201006543
0.06749,0.004395,0.014099,-0.048996,17.110001,0,1595201006646
0.080917,0.023911,0.013427,-0.043579,17.110001,0,1595201006748
0.059311,0.062485,-0.021606,-0.018432,17.110001,0,1595201006864
0.064026,0.038361,0.004715,-0.02095,17.110001,0,1595201006954
0.068771,0.019409,0.004745,-0.044617,17.110001,0,1595201007072
0.063644,-0.015259,-0.005127,-0.08403,17.110001,0,1595201007163
0.066666,0.008408,0.003022,-0.055236,17.110001,0,1595201007290
0.069626,0.01712,0.00296,-0.049546,17.110001,0,1595201007382
0.07016,0.035522,0.000534,-0.034104,17.110001,0,1595201007482
0.058426,0.023544,-0.011734,-0.046616,17.110001,0,1595201007568
0.04599,0.034515,-0.012436,-0.023911,17.110001,0,1595201007773
0.071701,0.023697,0.025711,-0.022293,17.110001,0,1595201007801
0.082993,-0.013351,0.011292,-0.085052,17.110001,0,1595201007880
0.078659,0.004379,-0.004334,-0.078614,17.110001,0,1595201007989
0.057663,-0.020279,-0.020996,-0.098938,16.17,0,1595201008110
0.058228,0.021561,0.000565,-0.036102,16.17,0,1595201008284
0.079941,0.034439,0.021713,-0.023789,16.17,0,1595201008387
0.077728,0.035141,-0.002213,-0.0448,16.17,0,1595201008489
0.066513,0.053207,-0.011215,-0.024521,16.17,0,1595201008592
0.048294,0.014389,-0.018219,-0.052124,16.17,0,1595201008686
0.07016,-0.034195,0.021866,-0.082489,16.17,0,1595201008788
0.044342,0.009598,-0.025818,-0.060562,16.17,0,1595201008905
0.053482,0.014252,0.00914,-0.03009,16.17,0,1595201009021
0.025589,-0.007462,-0.027893,-0.060944,16.17,0,1595201009104
0.015335,0.036758,-0.010254,0.011169,16.17,0,1595201009231
0.042908,0.015884,0.027573,0.000549,16.17,0,1595201009328
0.046082,0.004303,0.003174,-0.038605,16.17,0,1595201009411
0.023453,0.000122,-0.022629,-0.04596,16.17,0,1595201009534
0.028046,-0.007568,0.004593,-0.031021,16.17,0,1595201009717
0.020905,-0.013992,-0.007141,-0.042038,16.17,0,1595201009923
0.03006,-0.01416,0.009155,-0.035065,16.17,0,1595201009923
0.028625,0.020691,-0.001435,-0.009369,16.17,0,1595201010025
0.02684,-0.008911,-0.001785,-0.037536,16.17,0,1595201010040
0.028625,-0.017303,0.001785,-0.044143,16.17,0,1595201010160
0.024704,-0.005264,-0.003921,-0.033889,16.17,0,1595201010324
0.020081,0.015564,-0.004623,-0.00914,16.17,0,1595201010360
0.013,-0.004974,-0.007081,-0.025055,16.17,0,1595201010537
0.015915,0.019165,0.002915,0.006165,16.17,0,1595201010563
0.011795,0.02977,-0.00412,0.013855,16.17,0,1595201010679
0.019394,0.014709,0.007599,0.002914,16.17,0,1595201010772
0.01001,0.007507,-0.009384,-0.011887,16.17,0,1595201010947
0.012146,0.010071,0.002136,0.000061,16.17,0,1595201011050
0.010712,0.004181,-0.001434,-0.007965,16.17,0,1595201011144
0.020493,-0.030457,0.009781,-0.041169,16.17,0,1595201011246
0.026855,0.013397,0.006362,-0.007096,16.17,0,1595201011357
0.016602,-0.041763,-0.010253,-0.068618,16.17,0,1595201011459
0.00267,-0.054367,-0.013932,-0.070969,16.17,0,1595201011580
0.011734,-0.015244,0.009064,-0.017914,16.17,0,1595201011663
0.011124,-0.012344,-0.00061,-0.024078,16.17,0,1595201011770
0.019745,0.018082,0.008621,0.006958,16.17,0,1595201011882
0.022644,0.005478,0.002899,-0.014267,16.17,0,1595201011963
0.019287,0.006561,-0.003357,-0.016083,16.17,0,1595201012091
0.005524,-0.009659,-0.013763,-0.028946,16.17,0,1595201012213
-0.009521,0.123962,-0.015045,0.118438,16.17,0,1595201012301
0.021591,0.077942,0.031112,0.087463,16.17,0,1595201012399
0.082626,-0.090073,0.061035,-0.111664,16.17,0,1595201012499
-0.018036,-0.159622,-0.100662,-0.242248,16.17,0,1595201012593
-0.05101,-0.000687,-0.032974,0.017349,16.17,0,1595201012790
-0.052414,0.145493,-0.001404,0.196503,16.17,0,1595201012804
0.013626,0.074631,0.06604,0.127045,16.17,0,1595201012923
0.025177,-0.032379,0.011551,-0.046005,14.54,0,1595201013096
0.02034,-0.090317,-0.004837,-0.115494,14.54,0,1595201013133
-0.019836,-0.043961,-0.040176,-0.064301,14.54,0,1595201013302
0.019608,-0.049591,0.039444,-0.029755,14.54,0,1595201013405
0.028458,0.037521,0.00885,0.017913,14.54,0,1595201013439
0.034027,0.003952,0.005569,-0.024506,14.54,0,1595201013600
0.022446,-0.025833,-0.011581,-0.05986,14.54,0,1595201013712
0.000793,-0.010818,-0.021653,-0.033264,14.54,0,1595201013814
0.028351,-0.06749,0.027558,-0.068283,14.54,0,1595201013917
0.070847,-0.006866,0.042496,-0.035217,14.54,0,1595201014019
0.029633,0.086578,-0.041214,0.015731,14.54,0,1595201014121
0.045395,0.11058,0.015762,0.080947,14.54,0,1595201014250
0.014191,0.122452,-0.031204,0.077057,14.54,0,1595201014326
0.022995,0.169525,0.008804,0.155334,14.54,0,1595201014451
0.054672,0.040741,0.031677,0.017746,14.54,0,1595201014523
0.043655,0.02919,-0.011017,-0.025482,14.54,0,1595201014640
0.041168,-0.051849,-0.002487,-0.095504,14.54,0,1595201014769
0.067642,-0.076584,0.026474,-0.117752,14.54,0,1595201014862
0.024704,-0.038132,-0.042938,-0.105774,14.54,0,1595201015042
0.186707,0.022141,0.162003,-0.002563,14.54,0,1595201015146
0.054276,0.051331,-0.132431,-0.135376,14.54,0,1595201015159
0.075104,0.026581,0.020828,-0.027695,14.54,0,1595201015282
0.040024,-0.021103,-0.03508,-0.096207,14.54,0,1595201015360
0.037979,-0.00206,-0.002045,-0.042084,14.54,0,1595201015555
0.040283,0.032928,0.002304,-0.005051,14.54,0,1595201015695
0.036545,0.033646,-0.003738,-0.006637,14.54,0,1595201015760
0.040619,0.031265,0.004074,-0.00528,14.54,0,1595201015882
0.036453,0.001343,-0.004166,-0.039276,14.54,0,1595201015965
0.041443,-0.021027,0.00499,-0.05748,14.54,0,1595201016060
0.034561,-0.012695,-0.006882,-0.054138,14.54,0,1595201016161
0.047104,-0.055618,0.012543,-0.090179,14.54,0,1595201016272
0.022308,-0.052658,-0.024796,-0.099762,14.54,0,1595201016374
0.023285,-0.077744,0.000977,-0.100052,14.54,0,1595201016477
0.046219,0.006256,0.022934,-0.017029,14.54,0,1595201016579
0.068436,0.030792,0.022217,-0.015427,14.54,0,1595201016681
0.068802,0.015366,0.000366,-0.05307,14.54,0,1595201016784
0.047607,0.172104,-0.021195,0.103302,14.54,0,1595201016901
0.078293,-0.045349,0.030686,-0.092956,14.54,0,1595201016980
0.052994,-0.028183,-0.025299,-0.106476,14.54,0,1595201017130
0.105652,0.225555,0.052658,0.172561,14.54,0,1595201017202
0.023788,0.210159,-0.081864,0.104507,14.54,0,1595201017328
0.021866,0.215775,-0.001922,0.191987,14.54,0,1595201017422
0.017548,0.072052,-0.004318,0.050186,14.54,0,1595201017521
0.007339,0.072479,-0.010209,0.054931,14.54,0,1595201017639
0.027267,-0.105621,0.019928,-0.11296,14.54,0,1595201017724
0.036987,-0.07962,0.00972,-0.106887,14.54,0,1595201017847
0.034866,-0.056915,-0.002121,-0.093902,14.54,0,1595201018012
0.031342,-0.045731,-0.003524,-0.080597,13.63,0,1595201018132
0.016068,0.090302,-0.015274,0.05896,13.63,0,1595201018214
0.007202,-0.074753,-0.008866,-0.090821,13.63,0,1595201018320
0.027756,-0.050247,0.020554,-0.057449,13.63,0,1595201018360
0.030457,-0.072235,0.002701,-0.099991,13.63,0,1595201018523
0.030121,0.022812,-0.000336,-0.007645,13.63,0,1595201018626
0.030411,-0.014175,0.00029,-0.044296,13.63,0,1595201018730
0.042007,0.021973,0.011596,-0.008438,13.63,0,1595201019157
0.024582,0.036682,-0.017425,-0.005325,13.63,0,1595201019157
0.022263,0.11496,-0.002319,0.090378,13.63,0,1595201019157
0.047302,0.043747,0.025039,0.021484,13.63,0,1595201019157
0.037201,-0.007233,-0.010101,-0.054535,13.63,0,1595201019255
0.030762,-0.006744,-0.006439,-0.043945,13.63,0,1595201019344
0.026321,-0.06044,-0.004441,-0.091202,13.63,0,1595201019447
0.022308,0.08075,-0.004013,0.054429,13.63,0,1595201019550
0.060776,0.003876,0.038468,-0.018432,13.63,0,1595201019652
0.021393,0.069,-0.039383,0.008224,13.63,0,1595201019771
0.03212,-0.029526,0.010727,-0.050919,13.63,0,1595201019868
0.025024,0.036652,-0.007096,0.004532,13.63,0,1595201019968
0.048676,-0.017212,0.023652,-0.042236,13.63,0,1595201020061
0.042786,0.109619,-0.00589,0.060943,13.63,0,1595201020265
0.135132,-0.089844,0.092346,-0.13263,13.63,0,1595201020368
0.106323,-0.044769,-0.028809,-0.179901,13.63,0,1595201020399
0.132202,-0.092316,0.025879,-0.198639,13.63,0,1595201020487
0.121811,-0.147156,-0.010391,-0.279358,13.63,1,1595201020603
0.025009,0.051071,-0.096802,-0.07074,13.63,1,1595201020779
0.013443,0.091919,-0.011566,0.06691,13.63,1,1595201020880
0.038773,-0.037094,0.02533,-0.050537,13.63,1,1595201020920
-0.023407,0.047821,-0.06218,0.009048,13.63,0,1595201021076
0.025558,-0.035583,0.048965,-0.012176,13.63,0,1595201021186
0.024994,-0.102844,-0.000564,-0.128402,13.63,0,1595201021303
0.043503,-0.076355,0.018509,-0.101349,13.63,0,1595201021392
0.032288,0.021545,-0.011215,-0.021958,13.63,0,1595201021598
0.002518,0.031891,-0.02977,-0.000397,13.63,0,1595201021598
0.01506,-0.032471,0.012542,-0.034989,13.63,0,1595201021727
0.032288,0.081787,0.017228,0.066727,13.63,0,1595201021903
0.048798,-0.046967,0.01651,-0.079255,13.63,0,1595201021917
0.024307,0.201645,-0.024491,0.152847,13.63,0,1595201022032
-0.02977,0.004776,-0.054077,-0.019531,13.63,0,1595201022109
0.046494,-0.049713,0.076264,-0.019943,13.63,0,1595201022228
0.014191,0.024979,-0.032303,-0.021515,13.63,0,1595201022319
-0.040039,-0.145096,-0.05423,-0.159287,13.63,0,1595201022416
-0.001175,0.021973,0.038864,0.062012,13.63,0,1595201022518
0.040222,0.279465,0.041397,0.28064,13.63,0,1595201022636
0.041199,0.039734,0.000977,-0.000488,13.63,0,1595201022756
0.089111,0.026825,0.047912,-0.014374,13.63,0,1595201022849
0.068253,-0.110382,-0.020858,-0.199493,13.63,0,1595201022967
-0.011658,0.114655,-0.079911,0.046402,12.81,0,1595201023125
-0.131805,-0.044159,-0.120147,-0.032501,12.81,0,1595201023157
0.024902,0.131165,0.156707,0.26297,12.81,0,1595201023338
0.040222,0.103699,0.01532,0.078797,12.81,0,1595201023448
0.032028,-0.076019,-0.008194,-0.116241,12.81,0,1595201023543
0.020767,-0.089218,-0.011261,-0.121246,12.81,0,1595201023645
0.02948,-0.079071,0.008713,-0.099838,12.81,0,1595201023680
0.026154,-0.011124,-0.003326,-0.040604,12.81,0,1595201023849
0.026291,0.031479,0.000137,0.005325,12.81,0,1595201023951
0.022827,0.087708,-0.003464,0.061417,12.81,0,1595201024046
0.033829,0.031891,0.011002,0.009064,12.81,0,1595201024149
0.024567,-0.009949,-0.009262,-0.043778,12.81,0,1595201024260
0.026077,-0.017685,0.00151,-0.042252,12.81,0,1595201024377
0.022049,0.000519,-0.004028,-0.025558,12.81,0,1595201024464
0.025253,0.06517,0.003204,0.043121,12.81,0,1595201024566
0.032898,0.099304,0.007645,0.074051,12.81,0,1595201024669
0.026932,0.034317,-0.005966,0.001419,12.81,0,1595201024788
0.025864,0.048584,-0.001068,0.021652,12.81,0,1595201024874
0.024933,0.016815,-0.000931,-0.009049,12.81,0,1595201024976
0.02562,0.039001,0.000687,0.014068,12.81,0,1595201025078
0.018524,0.003891,-0.007096,-0.021729,12.81,0,1595201025196
0.039993,0.043518,0.021469,0.024994,12.81,0,1595201025296
0.027405,0.016815,-0.012588,-0.023178,12.81,0,1595201025406
0.022781,-0.021362,-0.004624,-0.048767,12.81,0,1595201025582
0.01088,0.042694,-0.011901,0.019913,12.81,0,1595201025608
0.036484,0.01973,0.025604,0.00885,12.81,0,1595201025726
0.044876,0.022598,0.008392,-0.013886,12.81,0,1595201025896
0.026749,0.00322,-0.018127,-0.041656,12.81,0,1595201025928
0.035187,0.060364,0.008438,0.033615,12.81,0,1595201026030
0.022873,0.014862,-0.012314,-0.020325,12.81,0,1595201026205
0.005417,-0.009323,-0.017456,-0.032196,12.81,0,1595201026246
0.033493,-0.009583,0.028076,-0.015,12.81,0,1595201026402
0.019104,0.046494,-0.014389,0.013001,12.81,0,1595201026512
0.032257,0.085083,0.013153,0.065979,12.81,0,1595201026628
0.036697,-0.042114,0.00444,-0.074371,12.81,0,1595201026717
0.041946,0.013718,0.005249,-0.022979,12.81,0,1595201026837
0.071945,-0.073883,0.029999,-0.115829,12.81,0,1595201026921
0.047531,0.001572,-0.024414,-0.070373,12.81,0,1595201027024
0.072769,-0.056747,0.025238,-0.104278,12.81,0,1595201027118
-0.000122,0.063522,-0.072891,-0.009247,12.81,0,1595201027221
0.14325,0.155228,0.143372,0.15535,12.81,0,1595201027346
0.066589,0.014938,-0.076661,-0.128312,12.81,0,1595201027535
0.080948,0.002563,0.014359,-0.064026,12.81,0,1595201027638
0.063416,0.067993,-0.017532,-0.012955,12.81,0,1595201027749
0.044739,-0.059708,-0.018677,-0.123124,12.81,0,1595201027851
0.066406,-0.017197,0.021667,-0.061936,12.81,0,1595201027851
0.154434,0.07634,0.088028,0.009934,12.81,0,1595201027966
0.124481,0.080536,-0.029953,-0.073898,12.81,0,1595201028150
0.085526,0.024734,-0.038955,-0.099747,12.49,0,1595201028171
0.113541,-0.046143,0.028015,-0.131669,12.49,0,1595201028286
0.056351,0.012894,-0.05719,-0.100647,12.49,0,1595201028448
0.065948,0.028778,0.009597,-0.027573,12.49,0,1595201028490
0.101791,0.053772,0.035843,-0.012176,12.49,0,1595201028580
0.052429,0.038193,-0.049362,-0.063598,12.49,0,1595201028764
0.069305,0.103333,0.016876,0.050904,12.49,0,1595201028867
0.048401,-0.001175,-0.020904,-0.07048,12.49,0,1595201028898
0.079361,-0.0242,0.03096,-0.072601,12.49,0,1595201029071
0.068222,0.03299,-0.011139,-0.046371,12.49,0,1595201029165
0.072693,-0.019653,0.004471,-0.087875,12.49,0,1595201029269
0.035965,0.049149,-0.036728,-0.023544,12.49,0,1595201029381
0.058533,-0.024933,0.022568,-0.060898,12.49,0,1595201029481
0.097046,0.234329,0.038513,0.175796,12.49,0,1595201029584
0.083755,0.099136,-0.013291,0.00209,12.49,0,1595201029686
0.030167,0.026886,-0.053588,-0.056869,12.49,0,1595201029789
0.046463,-0.07959,0.016296,-0.109757,12.49,0,1595201029905
0.095184,0.053452,0.048721,0.006989,12.49,0,1595201030018
0.08931,-0.057693,-0.005874,-0.152877,12.49,0,1595201030108
0.039719,0.001389,-0.049591,-0.087921,12.49,0,1595201030198
0.079391,0.103348,0.039672,0.063629,12.49,0,1595201030333
0.07637,-0.013657,-0.003021,-0.093048,12.49,0,1595201030427
0.054031,0.030991,-0.022339,-0.045379,12.49,0,1595201030519
0.066574,-0.025757,0.012543,-0.079788,12.49,0,1595201030710
0.091095,-0.083908,0.024521,-0.150482,12.49,0,1595201030726
0.102356,0.058395,0.011261,-0.0327,12.49,0,1595201030847
0.139999,0.0354,0.037643,-0.066956,12.49,0,1595201030940
0.129272,-0.067001,-0.010727,-0.207,12.49,0,1595201031050
0.187057,0.001663,0.057785,-0.127609,12.49,0,1595201031222
0.166962,0.054825,-0.020095,-0.132232,12.49,0,1595201031325
0.155197,0.053101,-0.011765,-0.113861,12.49,0,1595201031366
0.165833,0.085922,0.010636,-0.069275,12.49,0,1595201031529
0.211609,0.173752,0.045776,0.007919,12.49,0,1595201031623
0.216827,-0.105469,0.005218,-0.317078,12.49,0,1595201031737
0.111938,-0.096939,-0.104889,-0.313766,12.49,0,1595201031837
0.02887,-0.142838,-0.083068,-0.254776,12.49,0,1595201031955
0.151337,0.016357,0.122467,-0.012513,12.49,0,1595201032055
0.212952,0.157196,0.061615,0.005859,12.49,0,1595201032148
0.28981,0.099457,0.076858,-0.113495,12.49,0,1595201032246
0.287781,-0.008011,-0.002029,-0.297821,12.49,0,1595201032349
0.246414,-0.035477,-0.041367,-0.323258,12.49,0,1595201032544
0.27919,-0.004456,0.032776,-0.25087,12.49,0,1595201032574
0.272324,0.011002,-0.006866,-0.268188,12.49,0,1595201032672
0.215088,-0.023438,-0.057236,-0.295762,12.49,0,1595201032778
0.232452,0.045944,0.017364,-0.169144,12.49,0,1595201032876
0.30191,0.096451,0.069458,-0.136001,12.49,0,1595201033003
0.239029,-0.110535,-0.062881,-0.412445,11.16,0,1595201033167
0.251648,0.051575,0.012619,-0.187454,11.16,0,1595201033181
0.278015,0.029251,0.026367,-0.222397,11.16,0,1595201033289
0.240356,0.063629,-0.037659,-0.214386,11.16,0,1595201033406
0.259415,0.093765,0.019059,-0.146591,11.16,0,1595201033576
0.218185,-0.023911,-0.04123,-0.283326,11.16,0,1595201033696
0.270157,-0.063843,0.051972,-0.282028,11.16,0,1595201033898
0.28801,0.010742,0.017853,-0.259415,11.16,0,1595201033928
0.28685,0.023453,-0.00116,-0.264557,11.16,0,1595201033987
0.251602,-0.023987,-0.035248,-0.310837,11.16,0,1595201034082
0.236053,-0.044708,-0.015549,-0.29631,11.16,0,1595201034184
0.192505,0.005844,-0.043548,-0.230209,11.16,0,1595201034309
0.184998,-0.022614,-0.007507,-0.215119,11.16,0,1595201034396
0.23056,0.016602,0.045562,-0.168396,11.16,0,1595201034499
0.21286,0.026184,-0.0177,-0.204376,11.16,0,1595201034620
0.194672,0.050903,-0.018188,-0.161957,11.16,0,1595201034718
0.245758,-0.028366,0.051086,-0.223038,11.16,0,1595201034829
0.254791,0.020889,0.009033,-0.224869,11.16,0,1595201034929
